transcript_id,chunk_id,source_file,window_start,window_end,text,binary_hit,predicted_probability,predicted_label
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,25,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,0:50:00,0:52:00,"[50:00–50:30]
So this is a map of the schools in Houston in 2023, their A through F accountability ratings, which
come from TEA. And the thing is there were 121 red and pink circles in 2023. But the the thing, just
like in every urban district, you wouldn't need the map in the circles or the uh the the circles,
the different colors, uh the actual ones, you could

[51:00–51:30]
place them yourself because zip code usually dis uh dictates destiny. For example, if you go to
North Force, even without these dots, you would put red and pink dots there in the past. Because
that's where the schools challenged by poverty or language barriers exist. And also in every single
other circle that you see up there, every zip code. Except, of course, in the one part of town that
we know is uh higher socioeconomic, and there are no circles there.

[51:30–52:00]
This was last year, or two years ago, I mean, and this is Houston today. I gotta have one person
say, amen, just one, to say that this is incredible. This data comes from TEA, of course, and what
this shows is that uh we have broken the myth that poor kids can't learn.",1,0.9133248781539159,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,26,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,0:52:00,0:54:00,"[52:00–52:30]
And meet high expectations. We've broken that myth. We have broken the myth that just because you
come from poverty or language barriers, that we can't raise expectations on them. We raised
expectations up here. Some people said it's too rigorous. We got to meet kids where they are. We
didn't. We said here's the bar, and the kids rose to the level of expectation. And by the way, so
did the teachers. This is Houston today. There's no area of town where there's not an A or B.

[52:30–53:00]
school. Seventy-four percent of our kids are now attending a green or light green dotted school, an
A or B rated school. So zip code is no longer destiny. A lot of it has to do with you guys here, the
principals, but a lot of it has to do with teachers and of course the kids who actually earn their
right to say, I attend an A or B school. So behind the school ratings, of course, are thousands more
kids. In the end of the day, I could show you all kinds of graphs and numbers.

[53:00–53:30]
I didn't show you any numbers, I just showed you pictures. Because in the end of the day, it's not
so much about the numbers, it's about the opportunity we're creating for kids. The opportunity we're
creating for kids. And the fact is, tens of thousands more kids today can read at grade level. It's
not just growth, it's achievement. They can read at grade level, tens of thousands more than two
years ago. Tens of thousands more can do math at grade level than two years ago. Yes, growth and
achievement.

[53:30–54:00]
Achievement. That's what's happening in HIC, and we did it in two years. That's historic. This is
the numbers. If you want, I'll just race through them. You've seen them before. On the right hand
side, and just to put this in perspective, a large urban district moving two points in one year.
Think about that two points, two points. That's incredible. And we did in two years the numbers you
see on the right hand side. That's reading, and this is math. Incredible growth in our elementary
and middle schools.",1,0.9200015641646717,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,27,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,0:54:00,0:56:00,"[54:00–54:30]
And this is just one, just two more graphs. This one shows that we were behind the state average.
That's a true story two years ago, behind the state average. This this happens to be high school.
And you can see now we're above the state average in two one point away and just a couple of points
away in the others. We are catching on the state and beating the state in several exams. And most of
them most important of all, because this is rarely reported by anybody. In fact, I don't think it's
ever been.

[54:30–55:00]
reported by the media, even though we mention it over and over again. In the vision statement, there
are two big things. One is narrowing significantly the achievement gaps. You want a great school
system, then you have to narrow achievement gaps. If all means all, then you have to narrow the
achievement gap. And I said two years ago the way to close the gap is not by lowering our high
performing kids, it's pushing them a little higher and then raising the floor even more and faster.
That's exactly what's happening in HIZ.

[55:30–56:00]
Happening in HIC. Take a look at reading, for example. Our white students in two years have gained
7.4 percentage point. I told you two years, two points in a year is great. Well, they're more than
that. However, our black and Hispanic kids are even has closed the gap even more. So, yes, we pushed
the the high-performing kids even higher and raised the floor incredibly. And then I I read
somewhere where our emergent bilinguals are lower than the black and Hispanic. 14.2 points, guys.
14.2 points.",1,0.9405343449297475,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,28,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,0:56:00,0:58:00,"[56:00–56:30]
14.2 percentage points. That's incredible. Fourteen point two percentage points. And in math, it's
even it's not as good as reading, but still really the way you close the achievement gap, that's
just gonna continue. That's why there's so many A and B schools. From 93 to 197, these results,
which come from TEA, are undeniably good. There is no there's no other way to cut it.

[56:30–57:00]
These students are doing great. The teachers are doing great, and the principals are doing great
also. So, with all of that, we can say as a fact, not one student in HISD in the history since the
accountability ratings came in. Now is no child walked into an F rated school. That has never
happened. And other under

[57:00–57:30]
And at the other end of the scale, 93 A and B schools to 197, 70,000 more kids walked into an A and
B rated school this year in HISD. And we are the envy of every large urban district in the country.
We are the envy of every large district in the country. Thank you very much. All right.

[57:30–58:00]
Right. So our students have made history already. Our students and teachers have made history
already. But all means all. I've been I've been the first to say we've got a long way to go. I've
said that for two years, and I still mean that. Until every single kid is in a high performing
school, we should not rest. And until every school has a small achievement gap, a much narrower
achievement gap, or no gap at all, we should not rest. So yes, it's time for something.",1,0.9483949284964991,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,29,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,0:58:00,1:00:00,"[58:00–58:30]
Yes, it's time for celebration for sure. And then tomorrow we're gonna get right back to work. We
celebrated you tonight. You know? We celebrated tonight. We're gonna celebrate we've have been
celebrating our kids, and then we got right back to work. So um this is the promise right here. By
August twenty twenty seven, all schools in HIC will be an A or B rated school. What about that,
guys? No.

[58:30–59:00]
No other district in America would even think, no other large district would even think of having a
goal like this. But the real key is not just the work, but it's the belief that it can be done. You
you got a survey today from the that we did for the teachers, a quick one. And you note, I hope if
you if you read it, we asked this question: can we do this? A supermajority of our teachers believe
or strongly believe that this can be done. Two years ago, I'm not sure.

[59:30–01:00:00]
many people would have said this goal can be done. This would be a fool's errand or a false promise.
Now it starts with the belief that it can be done, and we'll get it done. Let me show you what some
of our schools and teachers uh and principals believe, and you'll see hundreds of kids, dozens of
teachers believing in HISD. Thank you.",0,0.740802740492734,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,30,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:00:00,1:02:00,"[01:00:00–01:00:30]
Every student deserves a school where they can thrive. We're gonna show them that the impossible is
actually possible. All my starts, I want to master again like how I did it last year, and we beat
the state. Have high quality instruction in every classroom and every day in every school. Zip code
does not dictate destiny. We're on the way and a lot of progress has been made in all parts of the
district, and I think it can happen. It's gonna take strategy, it's gonna take good instruction,
it's gonna take

[01:00:30–01:01:00]
gift coaching, but we can do it. From going to D to B, it's been a really big leap. I feel like the
school has changed in a lot of that time from that, and I feel like over time I feel like we really
strive to go better and better. And I think this year we will make it. So the teachers have I feel
like gotten better, and the school spirit I feel has just improved overall because of the success
they're seeing from this course. I've seen them grow in their confidence and their ability. I have
about a a little

[01:01:00–01:01:30]
over a hundred kids going to HCC every single day where they were taking college classes. They are
so proud of themselves. Like when they came in yesterday afternoon, a girl said, I said, What's that
new attitude? She says, I'm a college student. Like that and swings our hair. I said, Oh,
congratulations on being a college student. So it's something that they've never had before. I feel
like it's mainly due to the work of the counselors and the principal. They all contribute to one
cause and it really has helped us a lot. Um I feel like with further as time progresses, we will
definitely improve.

[01:01:30–01:02:00]
They love school. There is not, we don't have children that are saying they don't want to come to
school. They absolutely love seeing their teachers, being with their friends, learning, growing.
This school is like home away from home. It really is just, I mean, I feel like we're receiving like
private school education in a public school setting, which is phenomenal. You know, I drove all the
way from West I Mass. She's come going to MS School. I'm coming here today. I am happy. I am excited
because at least we have the school bag, we have all the books, the pan, and everything.
Professional development that we're getting is definitely the reason.",0,0.21228514973653362,0
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,31,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:02:00,1:04:00,"[01:02:00–01:02:30]
why we're seeing less D and F schools and I truly believe that within the upcoming future that HISD
will only have A and B campuses. What gives me encouragement is the faces of the kids, the parents.
At my school we have over 46 different languages. Kids literally coming from around the world and
seeing their starting point to their ending point. It's nothing, nothing, nothing but amazing. I'm
all in on the Houston Promise and I believe in the Houston Promise. I am all in on the Houston
promise. I believe.

[01:02:30–01:03:00]
in the Houston province. We went from a D school to a B. Yeah, we need the state. So board members,
when when when you go and when I go and we go to the schools on a regular basis and we see this sort
of stuff daily, then you believe that this transformation is

[01:03:00–01:03:30]
working and it's because of the the principals and the teachers and the kids have risen to the level
of expectation. And when you go to enough schools, then you will you will also feel that and believe
it in your heart. Thanks for your time today. Awesome. Great. Okay, let's uh move on then to the um
board uh

[01:03:30–01:04:00]
monitoring update. Bye, thank you. So we're gonna do the monitoring update goal three, progress
measure 3.4, 3.5, and goal progress measure 4.1, 4.2, and 4.3. There she is. Hello. Good evening,
board. Uh today we're going to talk about goal progress uh measure updates, and we're gonna be
focused on goal three and goal four. Goal three is our college career and military readiness goal,
and so this goal really focuses on preparing students.",1,0.6401672475769009,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,32,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:04:00,1:06:00,"[01:04:30–01:05:00]
when they uh leave us after they graduate. Uh and goal three is focused on the percent of students
graduating TSI ready and with an industry based certification or an IBC. Uh, and that that uh the
students with both of those will increase from 11% in 21 22 to 26% uh in 26-27. Uh so the result uh
this particular um uh meeting today on September is actually for last year's um overview. So we're
still looking at end of year data for last year at this board meeting. Uh we'll start to transition
to

[01:05:00–01:05:30]
To this coming year's data next board meeting. So this is the result for last year, and we exceeded
our goal. The target was 15, and we significantly exceeded that at 26. So we did meet goal three
overall. One of the things we did at the towards the end of last year is we started to think for a
goal focused on college career and military readiness, one thing that we needed to pay attention to
in progress monitoring was how students were doing leading up to high school. And so we added goal
progress measures 3.4 and

[01:05:30–01:06:00]
3.5 focused on how students were doing in fourth through eighth grade reading and math. So we're we
want to report out on that as well for end-of-year results. 3.4 is the percentage of students in
grades four through eight who are projected to meet grade level on NWA math and reading. So here
again at the end of year our goal was 53, and we exceeded that goal at 56 for our reading results on
NWA Math. We broke this down by student group and we saw again great results.",1,0.9823088562821017,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,33,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:06:00,1:08:00,"[01:06:00–01:06:30]
Every single student group increased from end of year last year, two years ago to end of year last
year in NWA map. And then we also broke it down by NES and PUA, and for both different school types,
we saw increases in projected proficiency in fourth through eighth grade for reading and map. So
generally we met this goal across the overall goal progress measure and then saw growth all in all
student groups and the two different school types. I'm gonna pause here before we move to 3.5 to see
if there's any clarifying questions.

[01:06:30–01:07:00]
Members, any questions? Go ahead. Thank you. Chief Hole, I have a question about goal three. Slide
that slide. Three itself. Yes, the percentage of students graduating TSI ready. Do you attribute the
huge success from 15 to 26 to the streamlining of the IBCs? I recall before there were many pathways
to IBCs and students weren't able to meet all of the requirements. So do you attribute some of the
success to the streamlining across the district?

[01:07:00–01:07:30]
So, a couple things about this goal. One, it is a lagging indicator. So the end-of-year results that
we will show will actually be reflective of a year ago. So the way that the data is run, it's a
lagging indicator. And so to see the true impact of streamlining, it'll take a couple years because
students progress through the programs of study over a three or four year time period. However, I do
think with a strong focus on making sure that the students that we did have were completing their
industry based certifications when it was applicable and making sure that we provided those students
that opportunity.

[01:07:30–01:08:00]
Opportunity that also helped contribute to that going forward. So I think we'll see even greater
effects over time of the focus on streamlining our programs of study, our industry-based
certifications, and actually really focusing on uh the programs of study that lead to high wage,
high-demand jobs. Thank you. Kristen, can you go to the subgroup uh slide? I I just want the board
to to understand that this is this is really hard to do. And we are um",1,0.9629777000177012,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,34,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:08:00,1:10:00,"[01:08:30–01:09:00]
Are I I'm not trying to um sandbag, but going forward, we may never see this sort of results again.
This is this is incredible for every single subgroup to be above where they were before. That is
just uh unheard of. And so um I I just need the board to understand perspective on what these scores
are. If we if we had gone back two years, if they were doing NWA, uh it would be up and down and
several would be maybe.

[01:09:00–01:09:30]
up and many would be down. And so I just want you to appreciate how difficult this really is to do.
Well the challenge, however, is we're used to it, so you better keep it going. I know, that's what
I'm afraid of. Any other questions? Okay. I'll move to 3.5. So 3.5 GPM is the same metric. Uh uh
projected meets in NWA, but it's focused on math. Uh we also saw here that our goal was 43 and we
exceeded it at 49 percent.

[01:09:30–01:10:00]
49%. So we met this goal progress measure as well. Similar story here, we broke down the results by
student group and saw growth across all of the student groups from end of year two years ago to end
of year last year. And then similarly for both NES and PUA, both of those different school types saw
growth in math. And again, it's really one of the reasons we added this again as that critical
leeway of helping ensure kids are meeting grade level in these areas so that by the time they get to
high school.",1,0.954071112996353,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,35,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:10:00,1:12:00,"[01:10:00–01:10:30]
and have to take our TSI assessments, SAT, ACT, that they can meet that threshold because they have
that foundational knowledge in the earlier grades to be successful. So it's a really great leading
indicator that hopefully continues the trajectory of TSI success. Overall, one of the things that we
have previously communicated are a number of strategies really focused on high quality instruction
and strong grade level materials. We've talked a little bit before about our accelerated math
supports in middle school as well as our dual language supports in elementary.

[01:10:30–01:11:00]
all of those strategies we continue to focus on. We're continuing to stay the course with keeping
those front and center. This year we are also continuing to enhance a lot of our supports around
planning, and then we always continuously update curriculum to improve quality and to support
stronger instruction in the classrooms. And so we'll stay focused on those improvement strategies
going forward. All right, any questions on goal three? Okay. With that, I will turn it over to
Stacey to talk about goal four.

[01:11:00–01:11:30]
Thank you, Kristen. Good evening. Like our non-disabled peers, we saw great growth with our students
with disabilities as well. And so in goal four, that measures that academic growth in either reading
or math in grades four through eight, again, we exceeded our goal for this year. Breaking up into
those subgroups, specifically in the in those areas, we saw growth in all areas in all students.

[01:11:30–01:12:00]
in all student groups except for the Asian students. And this is a very small number of students,
but as we, you know, dove into the data to see exactly where those we looked at where those students
were enrolled, which campuses, and then how can we support those students specifically at the
believe it's like 28 students that make up that group that did not meet the standard. And so really
looking at how we can support those students, that student group. Again, we split up the",1,0.967768215522418,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,36,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:12:00,1:14:00,"[01:12:00–01:12:30]
same information by NES and PUA, and you can see that at both types of campuses, we saw growth in
our students with disabilities. And the growth measures that really tell us if we're going to meet
that annual goal is our NWA map scores. And so we have these broken down by first, you're going to
look at reading met expected growth. And so just want to spend a little bit of time there on again,
this is showing that our students.

[01:13:00–01:13:30]
with disabilities met growth. They did better than what they did before. And so we were able to
exceed that target, and the same thing with our student groups. Again, we saw that our Asian
students breaking down that Asian student group to focus specifically at those campuses so that we
can get them the supports they need. The same thing across NES and PUA, we saw growth in English.

[01:13:30–01:14:00]
English um growth for students with disabilities in both types of campuses. Any questions on 4.1?
Yes. Yes, ma'am. You've talked about digging into the data to identify what's going on with those
couple of red numbers there. Is this an issue that is localized to campus, two campuses, three
campuses, or is it we're talking small number, we're talking about you know six people, right? Of of
difference here. Um is it is it a localized issue or is it kind of all over the district?",1,0.9777810917143871,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,37,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:14:00,1:16:00,"[01:14:00–01:14:30]
and really just approximately nine campuses that that number is spread across. So we're looking at
specifically at those nine campuses and really also looking it's a small number of students so it
gives us an opportunity to like look at that student's IEP to make sure that we're providing them um
the necessary like the goals that would be appropriate for them to meet this standard. Thank you.
Any other okay and so moving on to um

[01:14:30–01:15:00]
To Goal Progress Measure 4.2, where we're looking again at growth for special education map, and we
on map scores, and we see that again we exceeded our target in this area. Breaking up again those
subgroups, we saw again this Asian group that we're going back to the same group of students, and
then we did see our scores go down in students who had two races in the area of MAP across.

[01:15:00–01:15:30]
Across NES and PUA campuses, we saw consistent growth on the types of campuses. Any questions on
4.2? And I'm going to move into 4.3, and I just always like to stamp that this is where our students
with IEPs are. We're expecting them to meet the standard. So meet the standard as our non disabled
peers, so that they would be expected to meet standard on the STAR exam.

[01:15:30–01:16:00]
And so you'll see that the number is lower, not because we're lowering the bar, but because, again,
students receive special education services to help them to meet that state standard. And so that
you'll see in the last slides, we saw a lot of growth, and that's what we do want to see. And we do
want to see our kids with disabilities meet the standard too, and we're continue to push for that.
But you will see that this number is lower compared to the ground.",1,0.9330637101668687,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,38,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:16:00,1:18:00,"[01:16:00–01:16:30]
Compared to the growth number. And so 33% of our students with disabilities were projected to meet
or exceed that grade level in reading or math. And then we broke down by those student groups, and
you can see where we have some work to do definitely to close that achievement gap on looking at how
can we provide the supports that our students need to meet those grade level standards. Again,
you'll see a

[01:17:00–01:17:30]
And then you'll see across NES and PUA, we continue to see growth in this area on the types of
campuses. And as far as our strategy, last year, and we continue to focus on the same things that we
did last year with a high looking at specially designed instruction, like I stated earlier, digging
into our students' IEPs to make sure that they have the goals and objectives they need to meet their
individual.

[01:17:30–01:18:00]
Meet their individualized goals. So we're continuing to do that work, continuing to monitor those
map scores and how our students are performing on their IEP goals. We look at how are they
progressing at every grade period when students receive report cards? We're also looking at data on
IEP goals. How many of our students were progressing on our their IEP goals? The other thing that
we're doing this year, along with Chief Hull, is really looking",1,0.9806066770906271,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,39,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:18:00,1:20:00,"[01:18:00–01:18:30]
at our spot observation and how we're supporting our special education teachers in that high quality
instruction, providing them that professional development that they need in order to provide our
students that high quality instruction. And so we're training our principals monthly with the Chief
of Schools office to help really move the needle with our students with disabilities. Any questions?
Yes. How many campuses does every campus have a special education?

[01:18:30–01:19:00]
Education cohort, or is it a selected group of campuses across this across the district? So we have
over 20,000 students that have IEPs across the the district, and of course, that continuum of
students with disabilities can be anyone with maybe a learning disability versus all the way down to
a student that may have an intellectual disability and per need more support. So all our campuses
have students that have IEPs.

[01:19:00–01:19:30]
Thank you. So in in principle, every principal at every campus is part of this project to continue
to expand to help these children grow in their own way. Oh, definitely. Thank you. Yes, sir. And if
I can add, um, we also made it part of the principal's evaluation just for that very reason. The
other thing though, uh just that you may also be thinking about life skills students. So IEPs are
some for general inclusion in the in the general education, and then some that are pull out.

[01:19:30–01:20:00]
Not every school has a live schools pull-out only class. Yes. Thank you. Thank you. Thank you for
asking that, Marty, because I I was wondering a similar thing, which is the idea that go going back
to our earlier celebration, we many of these kids are in A and B rated schools. Um so to to kind of
help make sure that that I understand what does that mean when we see, you know, the the the
achievement or the growth in this case, but we see them in A and B rated schools.",0,0.3851699046604978,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,40,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:20:00,1:22:00,"[01:20:00–01:20:30]
Schools. There's a clearer question I want to ask there, but I want to make sure that we understand
when we're seeing students. Can you help me with that, Mike? Yeah. Go ahead and I'll add to it.
Okay. When we say high quality instruction for all, our teachers are embracing that all. And that
includes our students with IEPs who are in their classes daily. And most of our students are served
in the general education curriculum with support. And so most of our population, and then we do
have.

[01:20:30–01:21:00]
some more um like so more restrictive settings like our life sales classes and things like that that
have more that probably are taking an alternate exam so they may not be included in these exact
numbers um if they're on the alternate curriculum. Yeah and if and if I can add so um both trustee
guard uh um Jeanette Garza Glinder and and Marty Goosen um are in a

[01:21:30–01:22:00]
in a are asking a very nuanced question, and the the answer is that in our professions, special ed
students often do not get the rigorous instruction. And that's been a challenge for every school
almost everywhere in America. And the focus on instruction has been unique in that it includes all
kids. So those uh special education students who are included in the general ed classroom get grade
level instruction.",0,0.49793960659855835,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,41,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:22:00,1:24:00,"[01:22:00–01:22:30]
with scaffolds. And you don't see that everywhere. So it's an important question to ask. And you'll
see we've we've we still got a ways to go. But even today, earlier this afternoon, we had a meeting
with our conservator and and with both Stacy and Cari. And we talked a long time about raising the
quality of instruction. And we're going to continue to do that. Thank you for the clarification. And
again, it helps me remember that you know each of our principals is dealing with a highly complex,
you know.

[01:22:30–01:23:00]
set of students. And so that bar is raised high, and we're measuring that with the principal
evaluation system. And so it's great to know that that that's a piece of that evaluation, how our
our our special ed kids are doing. But th thanks for explaining that because I think we don't talk
enough about our special ed students. Thank you. So hearing that you understand we have you know the
two the two groups that are in the red there, um, and that you're focusing on those groups or
subgroups, what's the kind of time frame that the next time you come back to us? Do you

[01:23:00–01:23:30]
You at that point will we see possibly some improvement, or does it take even longer to I think that
it's really a case by case basis with this level of the student support and the support they needed.
But definitely, I mean, just like an IEP goal. Um, when we go to an IEP meeting, we look at how
students are performing right now. And so that we're gonna help those campuses to dig into this map
data and say, okay, where are the gaps, and then how can we create

[01:23:30–01:24:00]
a goal some measure just like progress measures like we're doing here so that at the end of the year
that they're able to make that achievement or even master their IEP goals. So you know hopefully at
the middle of the year we want to see some growth and and definitely measuring looking at those
specific groups of students like I said when we look at progress reports how are they doing are they
regressing are they making are they progressing on the curriculum so",0,0.47980456642364855,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,42,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:24:00,1:26:00,"[01:24:00–01:24:30]
we'll continue to measure or to work with those students in that area and help those campuses to
monitor that. Thank you. Very helpful. Great work. I love your word scaffolding, because I think
that actually probably applies to many more students than just the special ed population. But it's,
I mean, that it's so nuanced what you're describing because if a if a if if if we want to say that
educational scaffolding is it's it's essentially applicable to all

[01:24:30–01:25:00]
our students, right? And and so how do how do we if if an IEP, which can be as simple as you know,
take a break every 30 minutes, right? Something like that, how how do we in a in a sort of a nuanced
way think about the demands of our special education population while also addressing this like
fundamental sort of fundamental part of education, educating anyone, which is scaffolding relative
to a general curriculum? So that is a a really good question. Here's the answer. Mm most of the
schools and most of the classrooms

[01:25:30–01:26:00]
Schools in most of the classrooms in the nation, when they have struggling populations, whether it
be special needs or other kids who are not special needs but struggle, they're a grade behind or two
grades behind. Almost always what you see is a dumbing down of the curriculum are not teaching at
grade level. And you pull out scaffolding, and it's the right one because the only way to teach kids
grade-level instruction when they are one or two years behind are two things. One is scaffolding.",0,0.7424705395034268,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,43,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:26:00,1:28:00,"[01:26:00–01:26:30]
really good scaffolding, and the other is differentiation of the instruction. And that's it. And so
that's what we do in spades. Some people obviously don't understand that, but uh that's what we do
in spades, and that's why we're doing that's why we're getting the scores we get. Okay, any other
questions? Okay. Great. Thank you. Thank you. Okay, we're gonna move on then to um constraints.
Superintendent?

[01:26:30–01:27:00]
Superintendent, you got the floor again. Uh I think we have two constraints. This is uh somebody
doing constraints for you? Yeah, Kristen. Oh here you go. Oh you it's me again. Well well welcome
back. Um so um constraint number two is no negative impact on uh IEPs. And so how are we measuring
that? Um as um

[01:27:00–01:27:30]
we moved in when we came in, one of the things that we saw and really um saw an issue with is that
our students weren't being evaluated on a timely manner. And why is that so important? Because it
like you said, if a student is struggling, they're not in special education where they're not
getting those supports. And either teachers andor families are requesting that they're being that
student to be evaluated so that they can get the supports they need to address that specific
learning.

[01:27:30–01:28:00]
disability. And so when we came in, we saw that that wasn't happening. We didn't have systems across
the district to make sure that our students were getting evaluated to meet the timeliness of the
law. And so over the last two years, we have seen great growth in there. Right now out of the 3,392
initial ARD meetings, we missed one required timeline across the district, and we're actually sent
that one in.",0,0.6246324695894443,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,44,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:28:00,1:30:00,"[01:28:00–01:28:30]
to TEA for clarification. So we're in the process. That clarification window, I think, just opened.
And so we'll be sending that in. What does that mean for clarification? TEA will look at that one
student and determine if the evidence that we submit meets the criteria that we could possibly be a
hundred percent. And so we'll hear from that, I'm sure, in the next month. Um, and we are hoping
that we're gonna make that hundred percent because um the staff is really.

[01:28:30–01:29:00]
The staff has really worked really hard to get these things in to get the system in place. The other
thing that we do is we conduct a folder review across all campuses in HISD. We started this to try
to get a baseline on really how were we doing when it came to IEP compliance and why is that so
important that we're compliant in writing IEPs? Because whatever is in that plan is actually

[01:29:00–01:29:30]
going to help that student meet that growth expectation that we just saw in the slides above.
Because if they have a well-written plan and they're getting the accommodations and the supports
outlined in the plan, then they're going to achieve. And so we looked at over almost 3,000 IEPs last
school year, and what we do with that information is we come back, we look at how each campus did.",1,0.5450460311950767,1
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,45,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:30:00,1:32:00,"[01:30:00–01:30:30]
Every campus gets what we call their summary, their file review summary to see exactly where their
gaps were. And then we have special education unit teams that support in each division. And so they
work with the campuses elbow to elbow to help them understand where did they meet the mark to so
that they have a better score next year and our next file review. And so our principals there's
still areas of growth in that.

[01:30:30–01:31:00]
That. However, we have seen great growth in this process because principals were never getting
feedback on how they were doing. And so it's good for us to be able to provide them and say, hey,
you're doing a great job in these areas. However, here you may have a gap, and then we provide that
targeted professional development. If we see that it's something systemic across the district, then
we're going to we provide professional development across the whole district along with the

[01:31:00–01:31:30]
Along with that targeted support to the campuses. And so we'll continue that for this year. Any
questions? Thank you. Looking forward to that one that comes back to make it a good question. Yes.
Okay, thank you. Um we are now going to um hear from uh the reigning of our main remaining
registered speakers. Uh we'll begin with the in-person.

[01:31:30–01:32:00]
speakers followed by the zoom speaker so Ms. Smith will you set up the queue please yes I'd like to
call uh B group speakers one through ten to the beginning to the front row uh speaker number one
Carmen Nuncio please go ahead is Ms. Nuncio present okay um start with number two speaker number two",1,0.13375259220067492,0
